"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"1016",750836137,"09/13/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.711952093,-73.989854676,"(40.711952093, -73.989854676)","2017","12","09"
"1017",931407010,"09/13/2017",109,"GRAND LARCENY",404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.779843094,-73.954292621,"(40.779843094, -73.954292621)","2017","12","09"
"1018",589562750,"09/13/2017",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","CLOTHING/BOUTIQUE",NA,40.724781547,-74.000614772,"(40.724781547, -74.000614772)","2017","12","09"
"1019",622158107,"09/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.720891684,-73.988817939,"(40.720891684, -73.988817939)","2017","12","09"
"1020",743742234,"09/13/2017",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.838176876,-73.937151364,"(40.838176876, -73.937151364)","2017","12","09"
"1021",349257718,"09/13/2017",233,"SEX CRIMES",175,"SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,NA,NA,NA,"2017","12","09"
"1022",414089681,"09/13/2017",109,"GRAND LARCENY",421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.797634875,-73.963140011,"(40.797634875, -73.963140011)","2017","12","09"
"1023",777316249,"09/13/2017",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.823128619,-73.950498013,"(40.823128619, -73.950498013)","2017","12","09"
"1024",824335668,"09/13/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.754684863,-73.986754902,"(40.754684863, -73.986754902)","2017","12","09"
"1025",216646059,"09/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.782504395,-73.958667231,"(40.782504395, -73.958667231)","2017","12","09"
"1026",275734390,"09/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"TAXI (YELLOW LICENSED)",NA,40.764331145,-73.977197482,"(40.764331145, -73.977197482)","2017","12","09"
"1027",336094195,"09/13/2017",109,"GRAND LARCENY",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","STREET",NA,40.744793357,-73.993292546,"(40.744793357, -73.993292546)","2017","12","09"
"1028",220289362,"09/13/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.808017131,-73.952752493,"(40.808017131, -73.952752493)","2017","12","09"
"1029",466595587,"09/13/2017",110,"GRAND LARCENY OF MOTOR VEHICLE",451,"LARCENY,GRAND OF MOTORCYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","STREET",NA,40.746251013,-73.999651379,"(40.746251013, -73.999651379)","2017","12","09"
"1030",450602270,"09/13/2017",109,"GRAND LARCENY",443,"LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.780817159,-73.983752716,"(40.780817159, -73.983752716)","2017","12","09"
"1031",263381325,"09/13/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.831125121,-73.946900184,"(40.831125121, -73.946900184)","2017","12","09"
"1032",668415810,"09/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.757915693,-73.98929902,"(40.757915693, -73.98929902)","2017","12","09"
"1033",181801126,"09/13/2017",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.787496269,-73.949751709,"(40.787496269, -73.949751709)","2017","12","09"
"1034",814961839,"09/13/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PUBLIC SCHOOL",NA,40.765291116,-73.993211061,"(40.765291116, -73.993211061)","2017","12","09"
"1035",548501262,"09/13/2017",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.737472885,-73.990229681,"(40.737472885, -73.990229681)","2017","12","09"
"1036",964446099,"09/13/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.75766554,-73.985776115,"(40.75766554, -73.985776115)","2017","12","09"
"1037",387483510,"09/13/2017",121,"CRIMINAL MISCHIEF & RELATED OF",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","STREET",NA,40.733589824,-73.97652243,"(40.733589824, -73.97652243)","2017","12","09"
"1038",119657079,"09/13/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.867363041,-73.930586902,"(40.867363041, -73.930586902)","2017","12","09"
"1039",731421809,"09/13/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.786798401,-73.948159716,"(40.786798401, -73.948159716)","2017","12","09"
"1040",267017767,"09/13/2017",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.753279499,-73.986289577,"(40.753279499, -73.986289577)","2017","12","09"
"1041",362241891,"09/13/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.824439534,-73.954590791,"(40.824439534, -73.954590791)","2017","12","09"
"1042",991840808,"09/13/2017",359,"OFFENSES AGAINST PUBLIC ADMINI",748,"CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"RESIDENCE - APT. HOUSE",NA,40.830853543,-73.947225621,"(40.830853543, -73.947225621)","2017","12","09"
"1043",904443950,"09/13/2017",109,"GRAND LARCENY",403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.753173041,-73.992753912,"(40.753173041, -73.992753912)","2017","12","09"
"1044",775619596,"09/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND","CENTRAL PARK",40.784483353,-73.967216921,"(40.784483353, -73.967216921)","2017","12","09"
"1045",843408485,"09/13/2017",109,"GRAND LARCENY",428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.757515648,-73.965057232,"(40.757515648, -73.965057232)","2017","12","09"
"1046",788366740,"09/13/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND",NA,40.714414176,-73.990222238,"(40.714414176, -73.990222238)","2017","12","09"
"1047",395339281,"09/13/2017",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","GROCERY/BODEGA",NA,40.721265431,-73.995610994,"(40.721265431, -73.995610994)","2017","12","09"
"1048",790524025,"09/13/2017",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.767660926,-73.967467078,"(40.767660926, -73.967467078)","2017","12","09"
"1049",897502651,"09/13/2017",121,"CRIMINAL MISCHIEF & RELATED OF",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.734982048,-73.979866877,"(40.734982048, -73.979866877)","2017","12","09"
"1050",793447127,"09/13/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.84770738,-73.938779711,"(40.84770738, -73.938779711)","2017","12","09"
"1051",303666812,"09/13/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.727963839,-73.980630277,"(40.727963839, -73.980630277)","2017","12","09"
"1052",111319443,"09/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"STREET",NA,40.723287075,-73.982525685,"(40.723287075, -73.982525685)","2017","12","09"
"1053",235078724,"09/13/2017",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","ATTEMPTED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.817907658,-73.938088167,"(40.817907658, -73.938088167)","2017","12","09"
"1054",518893992,"09/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE-HOUSE",NA,40.784580611,-73.971719832,"(40.784580611, -73.971719832)","2017","12","09"
"1055",860227659,"09/13/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","RESIDENCE - APT. HOUSE",NA,40.733545537,-74.002115894,"(40.733545537, -74.002115894)","2017","12","09"
"1056",932143784,"09/13/2017",109,"GRAND LARCENY",420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.756735937,-73.998319411,"(40.756735937, -73.998319411)","2017","12","05"
"1057",676604613,"09/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.795694944,-73.93873725,"(40.795694944, -73.93873725)","2017","12","09"
"1058",160833980,"09/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.800485277,-73.935146227,"(40.800485277, -73.935146227)","2017","12","09"
"1059",351758821,"09/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.758595921,-73.985086478,"(40.758595921, -73.985086478)","2017","12","09"
"1060",679622400,"09/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","REAR OF","STREET",NA,40.71899236,-73.989352165,"(40.71899236, -73.989352165)","2017","12","09"
"1061",666688940,"09/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.811130194,-73.936714506,"(40.811130194, -73.936714506)","2017","12","09"
"1062",425880603,"09/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.720332141,-73.994038162,"(40.720332141, -73.994038162)","2017","12","09"
"1063",116454168,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.777870586,-73.956778116,"(40.777870586, -73.956778116)","2017","12","09"
"1064",478942445,"09/12/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.791594778,-73.966599479,"(40.791594778, -73.966599479)","2017","12","09"
"1065",776916212,"09/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.816597607,-73.953924166,"(40.816597607, -73.953924166)","2017","12","09"
"1066",585365126,"09/12/2017",109,"GRAND LARCENY",404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.757942734,-73.985570309,"(40.757942734, -73.985570309)","2017","12","09"
"1067",833024744,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.844470566,-73.937282761,"(40.844470566, -73.937282761)","2017","12","09"
"1068",898948171,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.77674649,-73.982230032,"(40.77674649, -73.982230032)","2017","12","09"
"1069",401338760,"09/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE-HOUSE",NA,40.724008615,-73.980461863,"(40.724008615, -73.980461863)","2017","12","09"
"1070",383883213,"09/12/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.749110765,-73.992007267,"(40.749110765, -73.992007267)","2017","12","09"
"1071",478421492,"09/12/2017",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.723809613,-73.991804659,"(40.723809613, -73.991804659)","2017","12","09"
"1072",589907129,"09/12/2017",117,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO","COMPLETED","FELONY","PORT AUTHORITY","FRONT OF","STREET",NA,40.758514171,-73.990721114,"(40.758514171, -73.990721114)","2017","12","09"
"1073",445897266,"09/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.819741394,-73.938581434,"(40.819741394, -73.938581434)","2017","12","09"
"1074",507112976,"09/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.819741394,-73.938581434,"(40.819741394, -73.938581434)","2017","12","09"
"1075",729047472,"09/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FAST FOOD",NA,40.777828624,-73.954716453,"(40.777828624, -73.954716453)","2017","12","09"
"1076",646394116,"09/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.717875632,-73.995120608,"(40.717875632, -73.995120608)","2017","12","09"
"1077",930743200,"09/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.778688352,-73.949610316,"(40.778688352, -73.949610316)","2017","12","09"
"1078",376108736,"09/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.823462946,-73.943383482,"(40.823462946, -73.943383482)","2017","12","09"
"1079",870357841,"09/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING",NA,40.826989411,-73.93712941,"(40.826989411, -73.93712941)","2017","12","09"
"1080",621144183,"09/12/2017",109,"GRAND LARCENY",418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","BAR/NIGHT CLUB",NA,40.720416678,-73.987248731,"(40.720416678, -73.987248731)","2017","12","09"
"1081",112122536,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","ATTEMPTED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.75510104,-73.97971281,"(40.75510104, -73.97971281)","2017","12","09"
"1082",590403219,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.784148612,-73.979628129,"(40.784148612, -73.979628129)","2017","12","09"
"1083",387414818,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SMALL MERCHANT",NA,40.735617612,-73.992669219,"(40.735617612, -73.992669219)","2017","12","09"
"1084",816577205,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FOOD SUPERMARKET",NA,40.72479103,-73.981424915,"(40.72479103, -73.981424915)","2017","12","09"
"1085",840291876,"09/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.718309396,-73.998342023,"(40.718309396, -73.998342023)","2017","12","09"
"1086",659391605,"09/12/2017",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.871017093,-73.919255008,"(40.871017093, -73.919255008)","2017","12","09"
"1087",967587103,"09/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.806772635,-73.950058647,"(40.806772635, -73.950058647)","2017","12","09"
"1088",640975529,"09/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING",NA,40.800222029,-73.930848342,"(40.800222029, -73.930848342)","2017","12","09"
"1089",964441986,"09/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.753038553,-73.973848286,"(40.753038553, -73.973848286)","2017","12","09"
"1090",222215101,"09/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.760110985,-73.98480819,"(40.760110985, -73.98480819)","2017","12","09"
"1091",430072279,"09/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.861559813,-73.924718235,"(40.861559813, -73.924718235)","2017","12","09"
"1092",391784615,"09/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2017","12","09"
"1093",518563673,"09/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.712715081,-73.989230525,"(40.712715081, -73.989230525)","2017","12","09"
"1094",441108245,"09/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.825908155,-73.93742672,"(40.825908155, -73.93742672)","2017","12","09"
"1095",189580410,"09/12/2017",109,"GRAND LARCENY",437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","JEWELRY",NA,40.720891684,-73.988817939,"(40.720891684, -73.988817939)","2017","12","09"
"1096",327958695,"09/12/2017",109,"GRAND LARCENY",424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.758232371,-73.977430585,"(40.758232371, -73.977430585)","2017","12","09"
"1097",661037964,"09/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.845191125,-73.934936384,"(40.845191125, -73.934936384)","2017","12","09"
"1098",829441304,"09/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","PUBLIC BUILDING",NA,40.794478772,-73.943613991,"(40.794478772, -73.943613991)","2017","12","09"
"1099",630339696,"09/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.802620306,-73.951087574,"(40.802620306, -73.951087574)","2017","12","09"
"1100",939275592,"09/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.817205398,-73.957052433,"(40.817205398, -73.957052433)","2017","12","09"
"1101",420809801,"09/12/2017",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","OTHER",NA,40.714982489,-73.992137613,"(40.714982489, -73.992137613)","2017","12","09"
"1102",669162466,"09/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.767501886,-73.959319141,"(40.767501886, -73.959319141)","2017","12","09"
"1103",379150537,"09/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","BEAUTY & NAIL SALON",NA,40.766937363,-73.986434779,"(40.766937363, -73.986434779)","2017","12","09"
"1104",702612635,"09/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND","RIVERSIDE PARK",40.784251979,-73.974897666,"(40.784251979, -73.974897666)","2017","12","09"
"1105",284780455,"09/12/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","PARK/PLAYGROUND",NA,40.783499896,-73.964379178,"(40.783499896, -73.964379178)","2017","12","09"
"1106",569268359,"09/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.721589955,-73.977569259,"(40.721589955, -73.977569259)","2017","12","09"
"1107",235869414,"09/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.722862816,-73.974192033,"(40.722862816, -73.974192033)","2017","12","09"
"1108",569749582,"09/12/2017",117,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","COMPLETED","FELONY","N.Y. HOUSING POLICE","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING",NA,40.798963998,-73.95031372,"(40.798963998, -73.95031372)","2017","12","09"
